t,roll,pitch,dz_fl,dz_fr,dz_rl,dz_rr
24.677,-0.209,-0.428,-0.02051,-0.03471,0.03471,0.02051
24.7107,-0.166,-0.572,-0.02075,-0.03495,0.03495,0.02075
24.7445,-0.041,-0.739,-0.02107,-0.03526,0.03526,0.02107
24.7758,0.075,-0.883,-0.02144,-0.03564,0.03564,0.02144
24.8088,0.182,-1.025,-0.02188,-0.03608,0.03608,0.02188
24.839,0.346,-1.254,-0.02242,-0.03661,0.03661,0.02242
24.8699,0.491,-1.398,-0.02301,-0.03721,0.03721,0.02301
24.9029,0.631,-1.611,-0.02404,-0.03756,0.03756,0.02404
24.9337,0.683,-1.792,-0.02516,-0.03796,0.03796,0.02516
24.9645,0.648,-1.808,-0.02628,-0.03839,0.03839,0.02628
24.9978,0.585,-2.026,-0.02746,-0.03894,0.03894,0.02746
25.0282,0.528,-2.05,-0.02861,-0.03953,0.03953,0.02861
25.0606,0.412,-1.909,-0.02943,-0.04,0.04,0.02943
25.0912,0.374,-1.822,-0.03021,-0.04,0.04,0.03021
25.1217,0.319,-1.768,-0.03096,-0.04,0.04,0.03096
25.1542,0.341,-1.639,-0.03166,-0.04,0.04,0.03166
25.1847,0.248,-1.397,-0.03226,-0.04,0.04,0.03226
25.215,0.131,-1.115,-0.03273,-0.04,0.04,0.03273
25.2475,0.031,-0.863,-0.0331,-0.04,0.04,0.0331
25.2778,-0.022,-0.676,-0.03339,-0.04,0.04,0.03339
25.3087,-0.096,-0.473,-0.03339,-0.04,0.04,0.03339
25.3406,-0.087,-0.19,-0.03339,-0.04,0.04,0.03339
25.3709,-0.167,-0.02,-0.03339,-0.04,0.04,0.03339
25.401,-0.219,0.116,-0.03339,-0.04,0.04,0.03339
25.4319,-0.148,0.303,-0.03339,-0.04,0.04,0.03339
25.4623,-0.068,0.492,-0.03339,-0.04,0.04,0.03339
25.4928,-0.047,0.572,-0.03314,-0.03976,0.03976,0.03314
25.5249,0.012,0.67,-0.03286,-0.03947,0.03947,0.03286
25.5554,0.119,0.729,-0.03255,-0.03916,0.03916,0.03255
25.5859,0.14,1.027,-0.03211,-0.03872,0.03872,0.03211
25.6183,0.113,1.198,-0.0316,-0.03821,0.03821,0.0316
25.6487,0.14,1.298,-0.03105,-0.03766,0.03766,0.03105
25.679,0.251,1.415,-0.03044,-0.03705,0.03705,0.03044
25.7118,0.382,1.555,-0.02978,-0.03639,0.03639,0.02978
25.7423,0.414,1.669,-0.02907,-0.03568,0.03568,0.02907
25.7724,0.405,1.697,-0.02834,-0.03495,0.03495,0.02834
25.8034,0.503,1.787,-0.02785,-0.03392,0.03392,0.02785
25.8343,0.578,1.829,-0.02738,-0.03283,0.03283,0.02738
25.8646,0.634,1.905,-0.0269,-0.03168,0.03168,0.0269
25.8959,0.619,1.907,-0.02642,-0.03054,0.03054,0.02642
25.9264,0.569,1.933,-0.0259,-0.02941,0.02941,0.0259
25.9569,0.519,1.972,-0.02533,-0.02829,0.02829,0.02533
25.988,0.386,1.972,-0.02449,-0.02745,0.02745,0.02449
26.0216,0.17,1.856,-0.0237,-0.02666,0.02666,0.0237
26.0522,-0.043,1.603,-0.02302,-0.02597,0.02597,0.02302
26.0855,-0.207,1.431,-0.0224,-0.02536,0.02536,0.0224
26.116,-0.262,1.376,-0.02182,-0.02478,0.02478,0.02182
26.1466,-0.359,1.387,-0.02123,-0.02419,0.02419,0.02123
26.1797,-0.521,1.346,-0.02037,-0.02389,0.02389,0.02037
26.2107,-0.653,1.404,-0.01943,-0.02364,0.02364,0.01943
26.2413,-0.764,1.456,-0.0184,-0.02342,0.02342,0.0184
26.2744,-0.88,1.515,-0.01728,-0.02325,0.02325,0.01728
26.3049,-0.835,1.514,-0.01619,-0.02305,0.02305,0.01619
26.3358,-0.708,1.529,-0.01516,-0.02277,0.02277,0.01516
26.3662,-0.623,1.598,-0.01415,-0.02242,0.02242,0.01415
26.3994,-0.506,1.691,-0.01316,-0.02197,0.02197,0.01316
26.4328,-0.344,1.963,-0.01232,-0.02113,0.02113,0.01232
26.463,-0.205,2.07,-0.01143,-0.02025,0.02025,0.01143
26.4933,-0.031,2.093,-0.01054,-0.01936,0.01936,0.01054
26.524,0.168,2.084,-0.00965,-0.01847,0.01847,0.00965
26.5545,0.389,2.084,-0.00876,-0.01758,0.01758,0.00876
26.5844,0.454,2.145,-0.00785,-0.01666,0.01666,0.00785
26.6166,0.482,2.102,-0.00695,-0.01577,0.01577,0.00695
26.6466,0.606,2.12,-0.00637,-0.01454,0.01454,0.00637
26.679,0.809,2.164,-0.00588,-0.01318,0.01318,0.00588
26.7105,0.858,2.262,-0.00537,-0.01176,0.01176,0.00537
26.7406,0.827,2.306,-0.00483,-0.01034,0.01034,0.00483
26.7704,0.746,2.359,-0.00422,-0.00893,0.00893,0.00422
26.8028,0.729,2.505,-0.00354,-0.00747,0.00747,0.00354
26.8329,0.613,2.357,-0.00286,-0.00614,0.00614,0.00286
26.863,0.454,2.423,-0.00183,-0.00511,0.00511,0.00183
26.8938,0.151,2.417,-0.0008,-0.00408,0.00408,0.0008
26.9241,-0.022,2.358,0.00021,-0.00307,0.00307,-0.00021
26.9543,-0.024,2.235,0.00116,-0.00212,0.00212,-0.00116
26.9848,-0.115,2.14,0.00208,-0.0012,0.0012,-0.00208
27.0175,-0.463,2.227,0.00303,-0.00025,0.00025,-0.00303
27.0477,-0.615,2.26,0.00432,0.00038,-0.00038,-0.00432
27.0797,-0.619,2.206,0.00559,0.00099,-0.00099,-0.00559
27.1126,-0.826,2.138,0.00694,0.00147,-0.00147,-0.00694
27.1429,-0.979,2.089,0.00836,0.00183,-0.00183,-0.00836
27.175,-1.008,2.062,0.00977,0.00218,-0.00218,-0.00977
27.2056,-0.994,2.015,0.01116,0.00251,-0.00251,-0.01116
27.2356,-0.819,1.825,0.01238,0.00285,-0.00285,-0.01238
27.2686,-0.684,1.755,0.01349,0.00323,-0.00323,-0.01349
27.2986,-0.553,1.652,0.01449,0.00364,-0.00364,-0.01449
27.3285,-0.227,1.509,0.01514,0.00429,-0.00429,-0.01514
27.3592,0.21,1.402,0.01573,0.00488,-0.00488,-0.01573
27.3919,0.535,1.406,0.01605,0.00577,-0.00577,-0.01605
27.4219,0.715,1.304,0.01622,0.00671,-0.00671,-0.01622
27.4533,0.973,1.209,0.01622,0.00774,-0.00774,-0.01622
27.4834,1.072,1.155,0.01614,0.00881,-0.00881,-0.01614
27.5136,1.259,1.051,0.01592,0.00993,-0.00993,-0.01592
27.5447,1.362,0.982,0.01561,0.01107,-0.01107,-0.01561
27.5749,1.287,1.075,0.01538,0.01222,-0.01222,-0.01538
27.6049,1.085,1.142,0.01529,0.01328,-0.01328,-0.01529
27.6353,1.034,1.116,0.01522,0.01431,-0.01431,-0.01522
27.6679,1.012,1.271,0.01522,0.01539,-0.01539,-0.01522
27.6985,0.822,1.233,0.01531,0.01636,-0.01636,-0.01531
27.7301,0.544,1.124,0.0155,0.01713,-0.01713,-0.0155
27.7613,0.346,1.032,0.01594,0.01757,-0.01757,-0.01594
27.7912,0.167,0.984,0.01636,0.01799,-0.01799,-0.01636
27.8244,-0.056,1.035,0.0168,0.01843,-0.01843,-0.0168
27.8551,-0.14,1.075,0.01726,0.01889,-0.01889,-0.01726
27.8851,-0.297,1.019,0.01769,0.01932,-0.01932,-0.01769
27.9161,-0.455,0.986,0.01811,0.01974,-0.01974,-0.01811
27.9466,-0.449,1.003,0.01854,0.02017,-0.02017,-0.01854
27.9794,-0.511,0.792,0.01915,0.02024,-0.02024,-0.01915
28.0107,-0.577,0.804,0.0198,0.02027,-0.02027,-0.0198
28.0417,-0.6,0.784,0.02046,0.02029,-0.02029,-0.02046
28.0716,-0.574,0.879,0.02114,0.02036,-0.02036,-0.02114
28.1046,-0.533,0.745,0.02174,0.02039,-0.02039,-0.02174
28.1348,-0.416,0.712,0.02205,0.02069,-0.02069,-0.02205
28.1649,-0.284,0.62,0.02231,0.02096,-0.02096,-0.02231
28.1971,-0.14,0.586,0.02256,0.02121,-0.02121,-0.02256
28.2271,-0.119,0.535,0.02279,0.02144,-0.02144,-0.02279
28.257,-0.05,0.522,0.02301,0.02166,-0.02166,-0.02301
28.288,0.031,0.269,0.02301,0.02166,-0.02166,-0.02301
28.3182,0.19,0.194,0.02301,0.02166,-0.02166,-0.02301
28.3483,0.355,0.169,0.02301,0.02166,-0.02166,-0.02301
28.3797,0.456,0.27,0.02301,0.02166,-0.02166,-0.02301
28.4098,0.504,0.309,0.02274,0.02193,-0.02193,-0.02274
28.4401,0.519,0.348,0.02247,0.0222,-0.0222,-0.02247
28.471,0.549,0.389,0.02217,0.0225,-0.0225,-0.02217
28.5012,0.617,0.513,0.02206,0.02304,-0.02304,-0.02206
28.5313,0.675,0.649,0.02198,0.02368,-0.02368,-0.02198
28.5623,0.665,0.741,0.02194,0.02435,-0.02435,-0.02194
28.5928,0.618,0.846,0.02197,0.02504,-0.02504,-0.02197
28.6231,0.54,0.92,0.02208,0.02572,-0.02572,-0.02208
28.6536,0.57,0.875,0.02215,0.0264,-0.0264,-0.02215
28.687,0.535,0.89,0.02224,0.02707,-0.02707,-0.02224
28.7172,0.384,0.893,0.02262,0.02745,-0.02745,-0.02262
28.7483,0.333,0.909,0.02301,0.02783,-0.02783,-0.02301
28.7814,0.343,0.843,0.02337,0.02819,-0.02819,-0.02337
28.8115,0.308,0.746,0.02369,0.02851,-0.02851,-0.02369
28.8422,0.209,0.789,0.02402,0.02885,-0.02885,-0.02402
28.875,0.113,0.685,0.02432,0.02914,-0.02914,-0.02432
28.9052,0.061,0.621,0.02458,0.02941,-0.02941,-0.02458
28.9358,0.061,0.523,0.0248,0.02963,-0.02963,-0.0248
28.9687,0.037,0.589,0.02506,0.02988,-0.02988,-0.02506
28.9989,0.028,0.472,0.02506,0.02988,-0.02988,-0.02506
29.0311,-0.029,0.423,0.02506,0.02988,-0.02988,-0.02506
29.0615,-0.112,0.422,0.02506,0.02988,-0.02988,-0.02506
29.0916,-0.074,0.38,0.02506,0.02988,-0.02988,-0.02506
29.1224,-0.047,0.247,0.02506,0.02988,-0.02988,-0.02506
29.1526,-0.025,0.156,0.02506,0.02988,-0.02988,-0.02506
29.1827,-0.041,0.048,0.02506,0.02988,-0.02988,-0.02506
29.2138,-0.036,-0.04,0.02506,0.02988,-0.02988,-0.02506
29.2443,-0.023,-0.126,0.02506,0.02988,-0.02988,-0.02506
29.2748,-0.003,-0.147,0.02506,0.02988,-0.02988,-0.02506
29.3055,-0.017,-0.14,0.02506,0.02988,-0.02988,-0.02506
29.3356,-0.051,-0.103,0.02506,0.02988,-0.02988,-0.02506
29.3657,-0.086,-0.072,0.02506,0.02988,-0.02988,-0.02506
29.3955,-0.109,-0.027,0.02506,0.02988,-0.02988,-0.02506
29.4286,-0.133,0.016,0.02506,0.02988,-0.02988,-0.02506
29.4586,-0.163,0.065,0.02506,0.02988,-0.02988,-0.02506
29.4886,-0.169,0.1,0.02506,0.02988,-0.02988,-0.02506
29.5194,-0.151,0.118,0.02506,0.02988,-0.02988,-0.02506
29.5499,-0.13,0.122,0.02506,0.02988,-0.02988,-0.02506
29.5801,-0.136,0.12,0.02506,0.02988,-0.02988,-0.02506
29.611,-0.163,0.133,0.02506,0.02988,-0.02988,-0.02506
29.6414,-0.177,0.128,0.02506,0.02988,-0.02988,-0.02506
29.6717,-0.185,0.101,0.02506,0.02988,-0.02988,-0.02506
29.7033,-0.197,0.047,0.02506,0.02988,-0.02988,-0.02506
29.7334,-0.192,-0.042,0.02506,0.02988,-0.02988,-0.02506
29.7636,-0.146,-0.143,0.02506,0.02988,-0.02988,-0.02506
29.7945,-0.111,-0.244,0.02506,0.02988,-0.02988,-0.02506
29.8249,-0.11,-0.345,0.02506,0.02988,-0.02988,-0.02506
29.8554,-0.128,-0.47,0.02506,0.02988,-0.02988,-0.02506
29.8858,-0.155,-0.625,0.02479,0.02961,-0.02961,-0.02479
29.9185,-0.17,-0.795,0.02445,0.02928,-0.02928,-0.02445
29.9486,-0.179,-0.919,0.02406,0.02888,-0.02888,-0.02406
29.979,-0.182,-0.997,0.02363,0.02846,-0.02846,-0.02363
30.0119,-0.193,-1.173,0.02313,0.02796,-0.02796,-0.02313
30.0424,-0.225,-1.339,0.02256,0.02739,-0.02739,-0.02256
30.0732,-0.302,-1.507,0.02192,0.02674,-0.02674,-0.02192
30.1039,-0.325,-1.621,0.02123,0.02605,-0.02605,-0.02123
30.1367,-0.436,-1.724,0.02049,0.02532,-0.02532,-0.02049
30.1682,-0.585,-1.967,0.01996,0.02416,-0.02416,-0.01996
30.1996,-0.76,-2.049,0.01949,0.02289,-0.02289,-0.01949
30.2297,-0.984,-2.175,0.01909,0.02143,-0.02143,-0.01909
30.2618,-1.088,-2.144,0.01876,0.01994,-0.01994,-0.01876
30.2923,-1.277,-2.023,0.01857,0.01839,-0.01839,-0.01857
30.3228,-1.482,-1.905,0.01855,0.01679,-0.01679,-0.01855
30.3549,-1.472,-1.879,0.01854,0.0152,-0.0152,-0.01854
30.385,-1.516,-1.906,0.01853,0.01358,-0.01358,-0.01853
30.4149,-1.599,-1.818,0.01861,0.01195,-0.01195,-0.01861
30.4463,-1.593,-1.783,0.0187,0.01034,-0.01034,-0.0187
30.4767,-1.404,-1.852,0.01866,0.0088,-0.0088,-0.01866
30.5068,-1.199,-2.004,0.01844,0.00731,-0.00731,-0.01844
30.5372,-1.023,-2.214,0.01804,0.00582,-0.00582,-0.01804
30.5675,-0.757,-2.155,0.01752,0.0045,-0.0045,-0.01752
30.5976,-0.456,-2.248,0.01657,0.00354,-0.00354,-0.01657
30.6276,-0.119,-2.405,0.01554,0.00251,-0.00251,-0.01554
30.6603,0.146,-2.471,0.01448,0.00146,-0.00146,-0.01448
30.6904,0.321,-2.477,0.01343,0.0004,-0.0004,-0.01343
30.7205,0.434,-2.452,0.01238,-0.00065,0.00065,-0.01238
30.7533,0.535,-2.334,0.0111,-0.00136,0.00136,-0.0111
30.7834,0.576,-2.424,0.00976,-0.00208,0.00208,-0.00976
30.8135,0.707,-2.461,0.00833,-0.00276,0.00276,-0.00833
30.8466,0.755,-2.385,0.00691,-0.00337,0.00337,-0.00691
30.8766,0.653,-2.33,0.00557,-0.00402,0.00402,-0.00557
30.9073,0.613,-2.381,0.00423,-0.00471,0.00471,-0.00423
30.94,0.561,-2.3,0.00295,-0.00539,0.00539,-0.00295
30.9701,0.458,-2.151,0.00203,-0.00631,0.00631,-0.00203
31.0008,0.226,-1.898,0.00122,-0.00712,0.00712,-0.00122
31.0336,0.103,-1.696,0.0005,-0.00784,0.00784,-0.0005
31.0635,0.08,-1.548,-0.00017,-0.0085,0.0085,0.00017
31.0941,0.018,-1.321,-0.00073,-0.00906,0.00906,0.00073
31.1269,0.001,-0.964,-0.00114,-0.00948,0.00948,0.00114
31.1569,0.096,-0.601,-0.0014,-0.00973,0.00973,0.0014
31.1871,0.167,-0.36,-0.0014,-0.00973,0.00973,0.0014
31.2197,0.278,-0.183,-0.0014,-0.00973,0.00973,0.0014
31.2497,0.366,-0.002,-0.0014,-0.00973,0.00973,0.0014
31.2806,0.395,0.126,-0.0014,-0.00973,0.00973,0.0014
31.3137,0.486,0.247,-0.0014,-0.00973,0.00973,0.0014
31.344,0.647,0.287,-0.00174,-0.00939,0.00939,0.00174
31.3748,0.821,0.292,-0.00218,-0.00895,0.00895,0.00218
31.4056,0.989,0.34,-0.00271,-0.00842,0.00842,0.00271
31.4361,1.133,0.336,-0.00331,-0.00782,0.00782,0.00331
31.467,1.266,0.336,-0.00399,-0.00714,0.00714,0.00399
31.4973,1.453,0.328,-0.00476,-0.00637,0.00637,0.00476
31.5278,1.63,0.389,-0.00563,-0.0055,0.0055,0.00563
31.5589,1.839,0.47,-0.00661,-0.00452,0.00452,0.00661
31.5889,1.945,0.597,-0.00739,-0.00323,0.00323,0.00739
31.6189,2.079,0.741,-0.00819,-0.0018,0.0018,0.00819
31.649,2.182,0.775,-0.00902,-0.00031,0.00031,0.00902
31.6819,2.35,0.766,-0.00995,0.00127,-0.00127,0.00995
31.7119,2.268,1.051,-0.01071,0.00293,-0.00293,0.01071
31.7421,2.142,1.064,-0.0114,0.00453,-0.00453,0.0114
31.7749,2.124,0.848,-0.01217,0.00602,-0.00602,0.01217
31.8051,2.06,0.631,-0.013,0.00739,-0.00739,0.013
31.8351,1.811,0.524,-0.01374,0.00858,-0.00858,0.01374
31.8678,1.59,0.483,-0.01459,0.00943,-0.00943,0.01459
31.8978,1.393,0.533,-0.0151,0.0104,-0.0104,0.0151
31.9281,1.261,0.446,-0.01577,0.01107,-0.01107,0.01577
31.9612,1.118,0.214,-0.01637,0.01167,-0.01167,0.01637
31.9916,0.937,0.149,-0.01687,0.01217,-0.01217,0.01687
32.0222,0.745,-0.021,-0.01727,0.01256,-0.01256,0.01727
32.0551,0.6,-0.059,-0.01759,0.01288,-0.01288,0.01759
32.0852,0.437,-0.083,-0.01759,0.01288,-0.01288,0.01759
32.116,0.342,-0.04,-0.01759,0.01288,-0.01288,0.01759
32.1491,0.345,-0.153,-0.01759,0.01288,-0.01288,0.01759
32.1793,0.411,-0.273,-0.01759,0.01288,-0.01288,0.01759
32.2106,0.488,-0.393,-0.01759,0.01288,-0.01288,0.01759
32.2407,0.588,-0.45,-0.0179,0.0132,-0.0132,0.0179
32.2706,0.679,-0.508,-0.01848,0.01334,-0.01334,0.01848
32.3012,0.79,-0.601,-0.01916,0.01351,-0.01351,0.01916
32.3312,0.972,-0.733,-0.01999,0.01371,-0.01371,0.01999
32.3613,1.087,-0.757,-0.02089,0.01397,-0.01397,0.02089
32.3913,1.242,-0.769,-0.02188,0.0143,-0.0143,0.02188
32.4232,1.396,-0.771,-0.02296,0.01472,-0.01472,0.02296
32.4531,1.523,-0.839,-0.02413,0.01517,-0.01517,0.02413
32.483,1.515,-0.864,-0.0253,0.01561,-0.01561,0.0253
32.5159,1.44,-0.929,-0.02647,0.01599,-0.01599,0.02647
32.5462,1.399,-0.899,-0.0276,0.01635,-0.01635,0.0276
32.5765,1.32,-0.972,-0.02872,0.01664,-0.01664,0.02872
32.6074,1.3,-0.944,-0.02981,0.01693,-0.01693,0.02981
32.641,1.154,-0.936,-0.03083,0.01714,-0.01714,0.03083
32.6714,1.071,-0.935,-0.0318,0.01732,-0.01732,0.0318
32.7044,0.903,-0.824,-0.03263,0.01745,-0.01745,0.03263
32.7344,0.708,-0.773,-0.03334,0.01749,-0.01749,0.03334
32.765,0.6,-0.642,-0.03393,0.01754,-0.01754,0.03393
32.7951,0.572,-0.498,-0.03423,0.01785,-0.01785,0.03423
32.8252,0.558,-0.263,-0.03453,0.01814,-0.01814,0.03453
32.855,0.415,-0.133,-0.03453,0.01814,-0.01814,0.03453
32.8865,0.305,-0.008,-0.03453,0.01814,-0.01814,0.03453
32.9165,0.307,0.044,-0.03453,0.01814,-0.01814,0.03453
32.9468,0.31,0.143,-0.03453,0.01814,-0.01814,0.03453
32.9791,0.294,0.253,-0.03453,0.01814,-0.01814,0.03453
33.0092,0.289,0.299,-0.03453,0.01814,-0.01814,0.03453
33.0392,0.333,0.298,-0.03453,0.01814,-0.01814,0.03453
33.0709,0.406,0.308,-0.03453,0.01814,-0.01814,0.03453
33.1016,0.443,0.339,-0.03453,0.01814,-0.01814,0.03453
33.1316,0.456,0.357,-0.03453,0.01814,-0.01814,0.03453
33.1639,0.488,0.365,-0.03453,0.01814,-0.01814,0.03453
33.1943,0.527,0.368,-0.03481,0.01842,-0.01842,0.03481
33.2268,0.527,0.372,-0.03509,0.01871,-0.01871,0.03509
33.2583,0.424,0.442,-0.03509,0.01871,-0.01871,0.03509
33.2883,0.367,0.437,-0.03509,0.01871,-0.01871,0.03509
33.3182,0.305,0.398,-0.03509,0.01871,-0.01871,0.03509
33.3501,0.203,0.422,-0.03509,0.01871,-0.01871,0.03509
33.3801,0.053,0.476,-0.03509,0.01871,-0.01871,0.03509
33.41,-0.092,0.497,-0.03509,0.01871,-0.01871,0.03509
33.4408,-0.193,0.527,-0.03487,0.01893,-0.01893,0.03487
33.4726,-0.308,0.581,-0.03462,0.01918,-0.01918,0.03462
33.5027,-0.477,0.659,-0.03434,0.01946,-0.01946,0.03434
33.5336,-0.671,0.722,-0.03367,0.01941,-0.01941,0.03367
33.5637,-0.835,0.737,-0.03291,0.01928,-0.01928,0.03291
33.5964,-1.057,0.716,-0.03205,0.01902,-0.01902,0.03205
33.6281,-1.315,0.779,-0.03101,0.01865,-0.01865,0.03101
33.6581,-1.616,0.809,-0.0298,0.01813,-0.01813,0.0298
33.6908,-1.905,0.787,-0.02845,0.01745,-0.01745,0.02845
33.7215,-2.23,0.664,-0.02698,0.01655,-0.01655,0.02698
33.7519,-2.483,0.524,-0.02543,0.01545,-0.01545,0.02543
33.7821,-2.777,0.578,-0.0237,0.01421,-0.01421,0.0237
33.8139,-3.018,0.631,-0.02183,0.01287,-0.01287,0.02183
33.8439,-3.343,0.647,-0.01977,0.01137,-0.01137,0.01977
33.8741,-3.659,0.667,-0.01753,0.0097,-0.0097,0.01753
33.905,-3.717,0.578,-0.0153,0.00796,-0.00796,0.0153
33.9352,-3.596,0.619,-0.01312,0.00631,-0.00631,0.01312
33.9657,-3.566,0.597,-0.01096,0.00466,-0.00466,0.01096
33.9967,-3.498,0.604,-0.00884,0.00305,-0.00305,0.00884
34.0303,-3.381,0.566,-0.00679,0.00149,-0.00149,0.00679
34.0611,-3.104,0.462,-0.00514,-0.00016,0.00016,0.00514
34.0921,-2.834,0.379,-0.00363,-0.00167,0.00167,0.00363
34.1224,-2.606,0.488,-0.00224,-0.00306,0.00306,0.00224
34.153,-2.233,0.476,-0.00105,-0.00425,0.00425,0.00105
34.1841,-1.867,0.534,0.00018,-0.00502,0.00502,-0.00018
34.2175,-1.496,0.494,0.00097,-0.00582,0.00582,-0.00097
34.2475,-1.087,0.376,0.00155,-0.0064,0.0064,-0.00155
34.2804,-0.871,0.329,0.00202,-0.00686,0.00686,-0.00202
34.3108,-0.679,0.259,0.00238,-0.00723,0.00723,-0.00238
34.3411,-0.531,0.175,0.00266,-0.00751,0.00751,-0.00266
34.3718,-0.391,0.037,0.00266,-0.00751,0.00751,-0.00266
34.4022,-0.356,-0.092,0.00266,-0.00751,0.00751,-0.00266
34.4349,-0.273,-0.132,0.00266,-0.00751,0.00751,-0.00266
34.4667,-0.156,-0.104,0.00266,-0.00751,0.00751,-0.00266
34.4971,-0.117,-0.13,0.00266,-0.00751,0.00751,-0.00266
34.5272,-0.123,-0.134,0.00266,-0.00751,0.00751,-0.00266
34.5605,-0.098,-0.123,0.00266,-0.00751,0.00751,-0.00266
34.5912,-0.048,-0.073,0.00266,-0.00751,0.00751,-0.00266
34.6213,-0.031,-0.043,0.00266,-0.00751,0.00751,-0.00266
34.6541,-0.035,-0.046,0.00266,-0.00751,0.00751,-0.00266
34.6849,-0.029,-0.052,0.00266,-0.00751,0.00751,-0.00266
34.7156,-0.021,-0.051,0.00266,-0.00751,0.00751,-0.00266
34.7478,-0.03,-0.052,0.00266,-0.00751,0.00751,-0.00266
34.7778,-0.062,-0.026,0.00266,-0.00751,0.00751,-0.00266
34.8083,-0.112,0.014,0.00266,-0.00751,0.00751,-0.00266
34.8391,-0.161,0.065,0.00266,-0.00751,0.00751,-0.00266
34.8691,-0.206,0.117,0.00266,-0.00751,0.00751,-0.00266
34.899,-0.267,0.188,0.00266,-0.00751,0.00751,-0.00266
34.9318,-0.315,0.273,0.00266,-0.00751,0.00751,-0.00266
34.9618,-0.322,0.354,0.00266,-0.00751,0.00751,-0.00266
34.9916,-0.319,0.43,0.00266,-0.00751,0.00751,-0.00266
35.0242,-0.319,0.501,0.00288,-0.0073,0.0073,-0.00288
35.0542,-0.282,0.575,0.00312,-0.00705,0.00705,-0.00312
35.0842,-0.224,0.619,0.00339,-0.00679,0.00679,-0.00339
35.1149,-0.14,0.629,0.00365,-0.00652,0.00652,-0.00365
35.1476,0.035,0.694,0.00395,-0.00622,0.00622,-0.00395
35.178,0.195,0.723,0.00426,-0.00591,0.00591,-0.00426
35.209,0.312,0.775,0.00459,-0.00558,0.00558,-0.00459
35.2393,0.428,0.865,0.00496,-0.00521,0.00521,-0.00496
35.2695,0.561,0.879,0.00504,-0.00454,0.00454,-0.00504
35.3006,0.774,0.858,0.00499,-0.00376,0.00376,-0.00499
35.331,0.914,0.824,0.00485,-0.00292,0.00292,-0.00485
35.3614,1.017,0.772,0.00464,-0.00205,0.00205,-0.00464
35.3921,1.114,0.729,0.00436,-0.00114,0.00114,-0.00436
35.423,1.172,0.617,0.00399,-0.00026,0.00026,-0.00399
35.4559,1.252,0.483,0.00333,0.00041,-0.00041,-0.00333
35.489,1.215,0.415,0.00268,0.00106,-0.00106,-0.00268
35.5193,1.082,0.295,0.0021,0.00164,-0.00164,-0.0021
35.5494,1.012,0.124,0.00156,0.00218,-0.00218,-0.00156
35.5801,0.853,0.1,0.00111,0.00263,-0.00263,-0.00111
35.6124,0.647,-0.088,0.00076,0.00298,-0.00298,-0.00076
35.6423,0.471,-0.114,0.00076,0.00298,-0.00298,-0.00076
35.6732,0.251,-0.14,0.00076,0.00298,-0.00298,-0.00076
35.7033,0.048,-0.121,0.00076,0.00298,-0.00298,-0.00076
35.7333,-0.115,-0.137,0.00076,0.00298,-0.00298,-0.00076
35.7656,-0.238,-0.149,0.00076,0.00298,-0.00298,-0.00076
35.7955,-0.325,-0.165,0.00076,0.00298,-0.00298,-0.00076
35.8256,-0.378,-0.18,0.00076,0.00298,-0.00298,-0.00076
35.8559,-0.391,-0.208,0.00076,0.00298,-0.00298,-0.00076
35.8874,-0.388,-0.263,0.00076,0.00298,-0.00298,-0.00076
35.9174,-0.398,-0.338,0.00076,0.00298,-0.00298,-0.00076
35.9483,-0.4,-0.426,0.00076,0.00298,-0.00298,-0.00076
35.9787,-0.404,-0.518,0.00054,0.00276,-0.00276,-0.00054
36.0115,-0.417,-0.626,0.00027,0.00249,-0.00249,-0.00027
36.0425,-0.448,-0.759,-5e-05,0.00216,-0.00216,5e-05
36.0734,-0.491,-0.87,-0.00042,0.00179,-0.00179,0.00042
36.1036,-0.527,-0.937,-0.00054,0.00111,-0.00111,0.00054
36.1344,-0.609,-0.89,-0.00059,0.00041,-0.00041,0.00059
36.1647,-0.672,-0.931,-0.00063,-0.00035,0.00035,0.00063
36.1948,-0.701,-0.917,-0.00065,-0.00111,0.00111,0.00065
36.2254,-0.647,-0.851,-0.00067,-0.00182,0.00182,0.00067
36.2559,-0.553,-0.795,-0.00071,-0.00246,0.00246,0.00071
36.2888,-0.448,-0.723,-0.00102,-0.00276,0.00276,0.00102
36.3199,-0.402,-0.638,-0.00129,-0.00304,0.00304,0.00129
36.3529,-0.291,-0.506,-0.00151,-0.00325,0.00325,0.00151
36.383,-0.28,-0.387,-0.00151,-0.00325,0.00325,0.00151
36.4149,-0.205,-0.268,-0.00151,-0.00325,0.00325,0.00151
36.4452,-0.084,-0.218,-0.00151,-0.00325,0.00325,0.00151
36.4752,-0.054,-0.153,-0.00151,-0.00325,0.00325,0.00151
36.5065,-0.033,-0.112,-0.00151,-0.00325,0.00325,0.00151
36.5367,0.016,-0.092,-0.00151,-0.00325,0.00325,0.00151
36.5669,0.058,-0.063,-0.00151,-0.00325,0.00325,0.00151
36.5975,0.053,-0.03,-0.00151,-0.00325,0.00325,0.00151
36.6276,0.014,0.019,-0.00151,-0.00325,0.00325,0.00151
36.6577,-0.02,0.057,-0.00151,-0.00325,0.00325,0.00151
36.6878,-0.052,0.066,-0.00151,-0.00325,0.00325,0.00151
36.7205,-0.08,0.089,-0.00151,-0.00325,0.00325,0.00151
36.7505,-0.084,0.132,-0.00151,-0.00325,0.00325,0.00151
